'Depth(m)'	'AI_from_well_tie(m/s x g/cc)'	'Synthetic_from_well_tie'	'AI_from_well_tie_Smoothed(m/s x g/cc)'
327.4500122	1e30	1e30	1e30
327.6	1e30	1e30	1e30
327.75	1e30	1e30	1e30
327.9	1e30	1e30	1e30
328.0500183	1e30	1e30	1e30
328.2	1e30	1e30	1e30
328.35	1e30	1e30	1e30
328.5	1e30	1e30	1e30
328.6500244	1e30	1e30	1e30
328.8	1e30	1e30	1e30
328.9500122	1e30	1e30	1e30
329.1	1e30	1e30	1e30
329.25	1e30	1e30	1e30
329.4	1e30	1e30	1e30
329.5500183	1e30	1e30	1e30
329.7	1e30	1e30	1e30
329.85	1e30	1e30	1e30
330	1e30	1e30	1e30
330.1500244	1e30	1e30	1e30
330.3	1e30	1e30	1e30
330.4500122	1e30	1e30	1e30
330.6	1e30	1e30	1e30
330.75	1e30	1e30	1e30
330.9	1e30	1e30	1e30
331.0500183	1e30	1e30	1e30
331.2	1e30	1e30	1e30
331.35	1e30	1e30	1e30
331.5	1e30	1e30	1e30
331.6500244	1e30	1e30	1e30
331.8	1e30	1e30	1e30
331.9500122	1e30	1e30	1e30
332.1	1e30	1e30	1e30
332.25	1e30	1e30	1e30
332.4	1e30	1e30	1e30
332.5500183	1e30	1e30	1e30
332.7	1e30	1e30	1e30
332.85	1e30	1e30	1e30
333	1e30	1e30	1e30
333.1500244	1e30	1e30	1e30
333.3	1e30	1e30	1e30
333.4500122	1e30	1e30	1e30
333.6	1e30	1e30	1e30
333.75	1e30	1e30	1e30
333.9	1e30	1e30	1e30
334.0500183	1e30	1e30	1e30
334.2	1e30	1e30	1e30
334.35	1e30	1e30	1e30
334.5	1e30	1e30	1e30
334.6500244	1e30	1e30	1e30
334.8	1e30	1e30	1e30
334.9500122	1e30	1e30	1e30
335.1	1e30	1e30	1e30
335.25	1e30	1e30	1e30
335.4	1e30	1e30	1e30
335.5500183	1e30	1e30	1e30
335.7	1e30	1e30	1e30
335.85	1e30	1e30	1e30
336	1e30	1e30	1e30
336.1500244	1e30	1e30	1e30
336.3	1e30	1e30	1e30
336.4500122	1e30	1e30	1e30
336.6	1e30	1e30	1e30
336.75	1e30	1e30	1e30
336.9	1e30	1e30	1e30
337.0500183	1e30	1e30	1e30
337.2	1e30	1e30	1e30
337.35	1e30	1e30	1e30
337.5	1e30	1e30	1e30
337.6500244	1e30	1e30	1e30
337.8	1e30	1e30	1e30
337.9500122	1e30	1e30	1e30
338.1	1e30	1e30	1e30
338.25	1e30	1e30	1e30
338.4	1e30	1e30	1e30
338.5500183	1e30	1e30	1e30
338.7	1e30	1e30	1e30
338.85	1e30	1e30	1e30
339	1e30	1e30	1e30
339.1500244	1e30	1e30	1e30
339.3	1e30	1e30	1e30
339.4500122	1e30	1e30	1e30
339.6	1e30	1e30	1e30
339.75	1e30	1e30	1e30
339.9	1e30	1e30	1e30
340.0500183	1e30	1e30	1e30
340.2	1e30	1e30	1e30
340.35	1e30	1e30	1e30
340.5	1e30	1e30	1e30
340.6500244	1e30	1e30	1e30
340.8	1e30	1e30	1e30
340.9500122	1e30	1e30	1e30
341.1	1e30	1e30	1e30
341.25	1e30	1e30	1e30
341.4	1e30	1e30	1e30
341.5500183	1e30	1e30	1e30
341.7	1e30	1e30	1e30
341.85	1e30	1e30	1e30
342	1e30	1e30	1e30
342.1500244	1e30	1e30	1e30
342.3	1e30	1e30	1e30
342.4500122	1e30	1e30	1e30
342.6	1e30	1e30	1e30
342.75	1e30	1e30	1e30
342.9	1e30	1e30	1e30
343.0500183	1e30	1e30	1e30
343.2	1e30	1e30	1e30
343.35	1e30	1e30	1e30
343.5	1e30	1e30	1e30
343.6500244	1e30	1e30	1e30
343.8	1e30	1e30	1e30
343.9500122	1e30	1e30	1e30
344.1	1e30	1e30	1e30
344.25	1e30	1e30	1e30
344.4	1e30	1e30	1e30
344.5500183	1e30	1e30	1e30
344.7	1e30	1e30	1e30
344.85	1e30	1e30	1e30
345	1e30	1e30	1e30
345.1500244	1e30	1e30	1e30
345.3	1e30	1e30	1e30
345.4500122	1e30	1e30	1e30
345.6	1e30	1e30	1e30
345.75	1e30	1e30	1e30
345.9	1e30	1e30	1e30
346.0500183	1e30	1e30	1e30
346.2	1e30	1e30	1e30
346.35	1e30	1e30	1e30
346.5	1e30	1e30	1e30
346.6500244	1e30	1e30	1e30
346.8	1e30	1e30	1e30
346.9500122	1e30	1e30	1e30
347.1	1e30	1e30	1e30
347.25	1e30	1e30	1e30
347.4	1e30	1e30	1e30
347.5500183	1e30	1e30	1e30
347.7	1e30	1e30	1e30
347.85	1e30	1e30	1e30
348	1e30	1e30	1e30
348.1500244	1e30	1e30	1e30
348.3	1e30	1e30	1e30
348.4500122	1e30	1e30	1e30
348.6	1e30	1e30	1e30
348.75	1e30	1e30	1e30
348.9	1e30	1e30	1e30
349.0500183	1e30	1e30	1e30
349.2	1e30	1e30	1e30
349.35	1e30	1e30	1e30
349.5	1e30	1e30	1e30
349.6500244	1e30	1e30	1e30
349.8	1e30	1e30	1e30
349.9500122	1e30	1e30	1e30
350.1	1e30	1e30	1e30
350.25	1e30	1e30	1e30
350.4	1e30	1e30	1e30
350.5500183	1e30	1e30	1e30
350.7	1e30	1e30	1e30
350.85	1e30	1e30	1e30
351	1e30	1e30	1e30
351.1500244	1e30	1e30	1e30
351.3	1e30	1e30	1e30
351.4500122	1e30	1e30	1e30
351.6	1e30	1e30	1e30
351.75	1e30	1e30	1e30
351.9	1e30	1e30	1e30
352.0500183	1e30	1e30	1e30
352.2	1e30	1e30	1e30
352.35	1e30	1e30	1e30
352.5	1e30	1e30	1e30
352.6500244	1e30	1e30	1e30
352.8	1e30	1e30	1e30
352.9500122	1e30	1e30	1e30
353.1	1e30	1e30	1e30
353.25	1e30	1e30	1e30
353.4	1e30	1e30	1e30
353.5500183	1e30	1e30	1e30
353.7	1e30	1e30	1e30
353.85	1e30	1e30	1e30
354	1e30	1e30	1e30
354.1500244	1e30	1e30	1e30
354.3	1e30	1e30	1e30
354.4500122	1e30	1e30	1e30
354.6	1e30	1e30	1e30
354.75	1e30	1e30	1e30
354.9	1e30	1e30	1e30
355.0500183	1e30	1e30	1e30
355.2	1e30	1e30	1e30
355.35	1e30	1e30	1e30
355.5	1e30	1e30	1e30
355.6500244	1e30	1e30	1e30
355.8	1e30	1e30	1e30
355.9500122	1e30	1e30	1e30
356.1	1e30	1e30	1e30
356.25	1e30	1e30	1e30
356.4	1e30	1e30	1e30
356.5500183	1e30	1e30	1e30
356.7	1e30	1e30	1e30
356.85	1e30	1e30	1e30
357	1e30	1e30	1e30
357.1500244	1e30	1e30	1e30
357.3	1e30	1e30	1e30
357.4500122	1e30	1e30	1e30
357.6	1e30	1e30	1e30
357.75	1e30	1e30	1e30
357.9	1e30	1e30	1e30
358.0500183	1e30	1e30	1e30
358.2	1e30	1e30	1e30
358.35	1e30	1e30	1e30
358.5	1e30	1e30	1e30
358.6500244	1e30	1e30	1e30
358.8	1e30	1e30	1e30
358.9500122	1e30	1e30	1e30
359.1	1e30	1e30	1e30
359.25	1e30	1e30	1e30
359.4	1e30	1e30	1e30
359.5500183	1e30	1e30	1e30
359.7	1e30	1e30	1e30
359.85	1e30	1e30	1e30
360	1e30	1e30	1e30
360.1500244	1e30	1e30	1e30
360.3	1e30	1e30	1e30
360.4500122	1e30	1e30	1e30
360.6	1e30	1e30	1e30
360.75	1e30	1e30	1e30
360.9	1e30	1e30	1e30
361.0500183	1e30	1e30	1e30
361.2	1e30	1e30	1e30
361.35	1e30	1e30	1e30
361.5	1e30	1e30	1e30
361.6500244	1e30	1e30	1e30
361.8	1e30	1e30	1e30
361.9500122	1e30	1e30	1e30
362.1	1e30	1e30	1e30
362.25	1e30	1e30	1e30
362.4	1e30	1e30	1e30
362.5500183	1e30	1e30	1e30
362.7	1e30	1e30	1e30
362.85	1e30	1e30	1e30
363	1e30	1e30	1e30
363.1500244	1e30	1e30	1e30
363.3	1e30	1e30	1e30
363.4500122	1e30	1e30	1e30
363.6	1e30	1e30	1e30
363.75	1e30	1e30	1e30
363.9	1e30	1e30	1e30
364.0500183	1e30	1e30	1e30
364.2	1e30	1e30	1e30
364.35	1e30	1e30	1e30
364.5	1e30	1e30	1e30
364.6500244	1e30	1e30	1e30
364.8	1e30	1e30	1e30
364.9500122	1e30	1e30	1e30
365.1	1e30	1e30	1e30
365.25	1e30	1e30	1e30
365.4	1e30	1e30	1e30
365.5500183	1e30	1e30	1e30
365.7	1e30	1e30	1e30
365.85	1e30	1e30	1e30
366	1e30	1e30	1e30
366.1500244	1e30	1e30	1e30
366.3	1e30	1e30	1e30
366.4500122	1e30	1e30	1e30
366.6	1e30	1e30	1e30
366.75	1e30	1e30	1e30
366.9	1e30	1e30	1e30
367.0500183	1e30	1e30	1e30
367.2	1e30	1e30	1e30
367.35	1e30	1e30	1e30
367.5	1e30	1e30	1e30
367.6500244	1e30	1e30	1e30
367.8	1e30	1e30	1e30
367.9500122	1e30	1e30	1e30
368.1	1e30	1e30	1e30
368.25	1e30	1e30	1e30
368.4	1e30	1e30	1e30
368.5500183	1e30	1e30	1e30
368.7	1e30	1e30	1e30
368.85	1e30	1e30	1e30
369	1e30	1e30	1e30
369.1500244	1e30	1e30	1e30
369.3	1e30	1e30	1e30
369.4500122	1e30	1e30	1e30
369.6	1e30	1e30	1e30
369.75	1e30	1e30	1e30
369.9	1e30	1e30	1e30
370.0500183	1e30	1e30	1e30
370.2	1e30	1e30	1e30
370.35	1e30	1e30	1e30
370.5	1e30	1e30	1e30
370.6500244	1e30	1e30	1e30
370.8	1e30	1e30	1e30
370.9500122	1e30	1e30	1e30
371.1	1e30	1e30	1e30
371.25	1e30	1e30	1e30
371.4	1e30	1e30	1e30
371.5500183	1e30	1e30	1e30
371.7	1e30	1e30	1e30
371.85	1e30	1e30	1e30
372	1e30	1e30	1e30
372.1500244	1e30	1e30	1e30
372.3	1e30	1e30	1e30
372.4500122	1e30	1e30	1e30
372.6	1e30	1e30	1e30
372.75	1e30	1e30	1e30
372.9	1e30	1e30	1e30
373.0500183	1e30	1e30	1e30
373.2	1e30	1e30	1e30
373.35	1e30	1e30	1e30
373.5	1e30	1e30	1e30
373.6500244	1e30	1e30	1e30
373.8	1e30	1e30	1e30
373.9500122	1e30	1e30	1e30
374.1	1e30	1e30	1e30
374.25	1e30	1e30	1e30
374.4	1e30	1e30	1e30
374.5500183	1e30	1e30	1e30
374.7	1e30	1e30	1e30
374.85	1e30	1e30	1e30
375	1e30	1e30	1e30
375.1500244	1e30	1e30	1e30
375.3	1e30	1e30	1e30
375.4500122	1e30	1e30	1e30
375.6	1e30	1e30	1e30
375.75	1e30	1e30	1e30
375.9	1e30	1e30	1e30
376.0500183	1e30	1e30	1e30
376.2	1e30	1e30	1e30
376.35	1e30	1e30	1e30
376.5	1e30	1e30	1e30
376.6500244	1e30	1e30	1e30
376.8	1e30	1e30	1e30
376.9500122	1e30	1e30	1e30
377.1	1e30	1e30	1e30
377.25	1e30	1e30	1e30
377.4	1e30	1e30	1e30
377.5500183	1e30	1e30	1e30
377.7	1e30	1e30	1e30
377.85	1e30	1e30	1e30
378	1e30	1e30	1e30
378.1500244	1e30	1e30	1e30
378.3	1e30	1e30	1e30
378.4500122	1e30	1e30	1e30
378.6	1e30	1e30	1e30
378.75	1e30	1e30	1e30
378.9	1e30	1e30	1e30
379.0500183	1e30	1e30	1e30
379.2	1e30	1e30	1e30
379.35	1e30	1e30	1e30
379.5	1e30	1e30	1e30
379.6500244	1e30	1e30	1e30
379.8	1e30	1e30	1e30
379.9500122	1e30	1e30	1e30
380.1	1e30	1e30	1e30
380.25	1e30	1e30	1e30
380.4	1e30	1e30	1e30
380.5500183	1e30	1e30	1e30
380.7	1e30	1e30	1e30
380.85	1e30	1e30	1e30
381	1e30	1e30	1e30
381.1500244	1e30	1e30	1e30
381.3	1e30	1e30	1e30
381.4500122	1e30	1e30	1e30
381.6	1e30	1e30	1e30
381.75	1e30	1e30	1e30
381.9	1e30	1e30	1e30
382.0500183	1e30	1e30	1e30
382.2	1e30	1e30	1e30
382.35	1e30	1e30	1e30
382.5	1e30	1e30	1e30
382.6500244	1e30	1e30	1e30
382.8	1e30	1e30	1e30
382.9500122	1e30	1e30	1e30
383.1	1e30	1e30	1e30
383.25	1e30	1e30	1e30
383.4	1e30	1e30	1e30
383.5500183	1e30	1e30	1e30
383.7	1e30	1e30	1e30
383.85	1e30	1e30	1e30
384	1e30	1e30	1e30
384.1500244	1e30	1e30	1e30
384.3	1e30	1e30	1e30
384.4500122	1e30	1e30	1e30
384.6	1e30	1e30	1e30
384.750031	1e30	1e30	1e30
384.9	1e30	1e30	1e30
385.0500183	1e30	1e30	1e30
385.2	1e30	1e30	1e30
385.35	1e30	1e30	1e30
385.5	1e30	1e30	1e30
385.6500244	1e30	1e30	1e30
385.8	1e30	1e30	1e30
385.9500122	1e30	1e30	1e30
386.1	1e30	1e30	1e30
386.250031	1e30	1e30	1e30
386.4	1e30	1e30	1e30
386.5500183	1e30	1e30	1e30
386.7	1e30	1e30	1e30
386.85	1e30	1e30	1e30
387	1e30	1e30	1e30
387.1500244	1e30	1e30	1e30
387.3	1e30	1e30	1e30
387.4500122	1e30	1e30	1e30
387.6	1e30	1e30	1e30
387.750031	1e30	1e30	1e30
387.9	1e30	1e30	1e30
388.0500183	1e30	1e30	1e30
388.2	1e30	1e30	1e30
388.35	1e30	1e30	1e30
388.5	1e30	1e30	1e30
388.6500244	1e30	1e30	1e30
388.8	1e30	1e30	1e30
388.9500122	1e30	1e30	1e30
389.1	1e30	1e30	1e30
389.250031	1e30	1e30	1e30
389.4	1e30	1e30	1e30
389.5500183	1e30	1e30	1e30
389.7	1e30	1e30	1e30
389.85	1e30	1e30	1e30
390	1e30	1e30	1e30
390.1500244	1e30	1e30	1e30
390.3	1e30	1e30	1e30
390.4500122	1e30	1e30	1e30
390.6	1e30	1e30	1e30
390.750031	1e30	1e30	1e30
390.9	1e30	1e30	1e30
391.0500183	1e30	1e30	1e30
391.2	1e30	1e30	1e30
391.35	1e30	1e30	1e30
391.5	1e30	1e30	1e30
391.6500244	1e30	1e30	1e30
391.8	1e30	1e30	1e30
391.9500122	1e30	1e30	1e30
392.1	1e30	1e30	1e30
392.250031	1e30	1e30	1e30
392.4	1e30	1e30	1e30
392.5500183	1e30	1e30	1e30
392.7	1e30	1e30	1e30
392.85	1e30	1e30	1e30
393	1e30	1e30	1e30
393.1500244	1e30	1e30	1e30
393.3	1e30	1e30	1e30
393.4500122	1e30	1e30	1e30
393.6	1e30	1e30	1e30
393.750031	1e30	1e30	1e30
393.9	1e30	1e30	1e30
394.0500183	1e30	1e30	1e30
394.2	1e30	1e30	1e30
394.35	1e30	1e30	1e30
394.5	1e30	1e30	1e30
394.6500244	1e30	1e30	1e30
394.8	1e30	1e30	1e30
394.9500122	1e30	1e30	1e30
395.1	1e30	1e30	1e30
395.250031	1e30	1e30	1e30
395.4	1e30	1e30	1e30
395.5500183	1e30	1e30	1e30
395.7	1e30	1e30	1e30
395.85	1e30	1e30	1e30
396	1e30	1e30	1e30
396.1500244	1e30	1e30	1e30
396.3	1e30	1e30	1e30
396.4500122	1e30	1e30	1e30
396.6	1e30	1e30	1e30
396.750031	1e30	1e30	1e30
396.9	1e30	1e30	1e30
397.0500183	1e30	1e30	1e30
397.2	1e30	1e30	1e30
397.35	1e30	1e30	1e30
397.5	1e30	1e30	1e30
397.6500244	1e30	1e30	1e30
397.8	1e30	1e30	1e30
397.9500122	1e30	1e30	1e30
398.1	1e30	1e30	1e30
398.250031	1e30	1e30	1e30
398.4	1e30	1e30	1e30
398.5500183	1e30	1e30	1e30
398.7	1e30	1e30	1e30
398.85	1e30	1e30	1e30
399	1e30	1e30	1e30
399.1500244	1e30	1e30	1e30
399.3	1e30	1e30	1e30
399.4500122	1e30	1e30	1e30
399.6	1e30	1e30	1e30
399.750031	1e30	1e30	1e30
399.9	1e30	1e30	1e30
400.0500183	1e30	1e30	1e30
400.2	1e30	1e30	1e30
400.35	1e30	1e30	1e30
400.5	1e30	1e30	1e30
400.6500244	1e30	1e30	1e30
400.8	1e30	1e30	1e30
400.9500122	1e30	1e30	1e30
401.1	1e30	1e30	1e30
401.250031	1e30	1e30	1e30
401.4	1e30	1e30	1e30
401.5500183	1e30	1e30	1e30
401.7	1e30	1e30	1e30
401.85	1e30	1e30	1e30
402	1e30	1e30	1e30
402.1500244	1e30	1e30	1e30
402.3	1e30	1e30	1e30
402.4500122	1e30	1e30	1e30
402.6	1e30	1e30	1e30
402.750031	1e30	1e30	1e30
402.9	1e30	1e30	1e30
403.0500183	1e30	1e30	1e30
403.2	1e30	1e30	1e30
403.35	1e30	1e30	1e30
403.5	1e30	1e30	1e30
403.6500244	1e30	1e30	1e30
403.8	1e30	1e30	1e30
403.9500122	1e30	1e30	1e30
404.1	1e30	1e30	1e30
404.250031	1e30	1e30	1e30
404.4	1e30	1e30	1e30
404.5500183	1e30	1e30	1e30
404.7	1e30	1e30	1e30
404.85	1e30	1e30	1e30
405	1e30	1e30	1e30
405.1500244	1e30	1e30	1e30
405.3	1e30	1e30	1e30
405.4500122	1e30	1e30	1e30
405.6	1e30	1e30	1e30
405.750031	1e30	1e30	1e30
405.9	1e30	1e30	1e30
406.0500183	1e30	1e30	1e30
406.2	1e30	1e30	1e30
406.35	1e30	1e30	1e30
406.5	1e30	1e30	1e30
406.6500244	1e30	1e30	1e30
406.8	1e30	1e30	1e30
406.9500122	1e30	1e30	1e30
407.1	1e30	1e30	1e30
407.250031	1e30	1e30	1e30
407.4	1e30	1e30	1e30
407.5500183	1e30	1e30	1e30
407.7	1e30	1e30	1e30
407.85	1e30	1e30	1e30
408	1e30	1e30	1e30
408.1500244	1e30	1e30	1e30
408.3	1e30	1e30	1e30
408.4500122	1e30	1e30	1e30
408.6	1e30	1e30	1e30
408.750031	1e30	1e30	1e30
408.9	1e30	1e30	1e30
409.0500183	1e30	1e30	1e30
409.2	1e30	1e30	1e30
409.35	1e30	1e30	1e30
409.5	1e30	1e30	1e30
409.6500244	1e30	1e30	1e30
409.8	1e30	1e30	1e30
409.9500122	1e30	1e30	1e30
410.1	1e30	1e30	1e30
410.250031	1e30	1e30	1e30
410.4	1e30	1e30	1e30
410.5500183	1e30	1e30	1e30
410.7	1e30	1e30	1e30
410.85	1e30	1e30	1e30
411	1e30	1e30	1e30
411.1500244	1e30	1e30	1e30
411.3	1e30	1e30	1e30
411.4500122	1e30	1e30	1e30
411.6	1e30	1e30	1e30
411.750031	1e30	1e30	1e30
411.9	1e30	1e30	1e30
412.0500183	1e30	1e30	1e30
412.2	1e30	1e30	1e30
412.35	1e30	1e30	1e30
412.5	1e30	1e30	1e30
412.6500244	1e30	1e30	1e30
412.8	1e30	1e30	1e30
412.9500122	1e30	1e30	1e30
413.1	1e30	1e30	1e30
413.250031	1e30	1e30	1e30
413.4	1e30	1e30	1e30
413.5500183	1e30	1e30	1e30
413.7	1e30	1e30	1e30
413.85	1e30	1e30	1e30
414	1e30	1e30	1e30
414.1500244	1e30	1e30	1e30
414.3	1e30	1e30	1e30
414.4500122	1e30	1e30	1e30
414.6	1e30	1e30	1e30
414.750031	1e30	1e30	1e30
414.9	1e30	1e30	1e30
415.0500183	1e30	1e30	1e30
415.2	1e30	1e30	1e30
415.35	1e30	1e30	1e30
415.5	1e30	1e30	1e30
415.6500244	1e30	1e30	1e30
415.8	1e30	1e30	1e30
415.9500122	1e30	1e30	1e30
416.1	1e30	1e30	1e30
416.250031	1e30	1e30	1e30
416.4	1e30	1e30	1e30
416.5500183	1e30	1e30	1e30
416.7	1e30	1e30	1e30
416.85	1e30	1e30	1e30
417	1e30	1e30	1e30
417.1500244	1e30	1e30	1e30
417.3	1e30	1e30	1e30
417.4500122	1e30	1e30	1e30
417.6	1e30	1e30	1e30
417.750031	1e30	1e30	1e30
417.9	1e30	1e30	1e30
418.0500183	1e30	1e30	1e30
418.2	1e30	1e30	1e30
418.35	1e30	1e30	1e30
418.5	1e30	1e30	1e30
418.6500244	1e30	1e30	1e30
418.8	1e30	1e30	1e30
418.9500122	1e30	1e30	1e30
419.1	1e30	1e30	1e30
419.250031	1e30	1e30	1e30
419.4	1e30	1e30	1e30
419.5500183	1e30	1e30	1e30
419.7	1e30	1e30	1e30
419.85	1e30	1e30	1e30
420	1e30	1e30	1e30
420.1500244	1e30	1e30	1e30
420.3	1e30	1e30	1e30
420.4500122	1e30	1e30	1e30
420.6	1e30	1e30	1e30
420.750031	1e30	1e30	1e30
420.9	1e30	1e30	1e30
421.0500183	1e30	1e30	1e30
421.2	1e30	1e30	1e30
421.35	1e30	1e30	1e30
421.5	1e30	1e30	1e30
421.6500244	1e30	1e30	1e30
421.8	1e30	1e30	1e30
421.9500122	1e30	1e30	1e30
422.1	1e30	1e30	1e30
422.250031	1e30	1e30	1e30
422.4	1e30	1e30	1e30
422.5500183	1e30	1e30	1e30
422.7	1e30	1e30	1e30
422.85	1e30	1e30	1e30
423	1e30	1e30	1e30
423.1500244	1e30	1e30	1e30
423.3	1e30	1e30	1e30
423.4500122	1e30	1e30	1e30
423.6	1e30	1e30	1e30
423.750031	1e30	1e30	1e30
423.9	1e30	1e30	1e30
424.0500183	1e30	1e30	1e30
424.2	1e30	1e30	1e30
424.35	1e30	1e30	1e30
424.5	1e30	1e30	1e30
424.6500244	1e30	1e30	1e30
424.8	1e30	1e30	1e30
424.9500122	1e30	1e30	1e30
425.1	1e30	1e30	1e30
425.250031	1e30	1e30	1e30
425.4	1e30	1e30	1e30
425.5500183	1e30	1e30	1e30
425.7	1e30	1e30	1e30
425.85	1e30	1e30	1e30
426	1e30	1e30	1e30
426.1500244	1e30	1e30	1e30
426.3	1e30	1e30	1e30
426.4500122	1e30	1e30	1e30
426.6	1e30	1e30	1e30
426.750031	1e30	1e30	1e30
426.9	1e30	1e30	1e30
427.0500183	1e30	1e30	1e30
427.2	1e30	1e30	1e30
427.35	1e30	1e30	1e30
427.5	1e30	1e30	1e30
427.6500244	1e30	1e30	1e30
427.8	1e30	1e30	1e30
427.9500122	1e30	1e30	1e30
428.1	1e30	1e30	1e30
428.250031	1e30	1e30	1e30
428.4	1e30	1e30	1e30
428.5500183	1e30	1e30	1e30
428.7	1e30	1e30	1e30
428.85	1e30	1e30	1e30
429	1e30	1e30	1e30
429.1500244	1e30	1e30	1e30
429.3	1e30	1e30	1e30
429.4500122	1e30	1e30	1e30
429.6	1e30	1e30	1e30
429.750031	1e30	1e30	1e30
429.9	1e30	1e30	1e30
430.0500183	1e30	1e30	1e30
430.2	1e30	1e30	1e30
430.35	1e30	1e30	1e30
430.5	1e30	1e30	1e30
430.6500244	1e30	1e30	1e30
430.8	1e30	1e30	1e30
430.9500122	1e30	1e30	1e30
431.1	1e30	1e30	1e30
431.250031	1e30	1e30	1e30
431.4	1e30	1e30	1e30
431.5500183	1e30	1e30	1e30
431.7	1e30	1e30	1e30
431.85	1e30	1e30	1e30
432	1e30	1e30	1e30
432.1500244	1e30	1e30	1e30
432.3	1e30	1e30	1e30
432.4500122	1e30	1e30	1e30
432.6	1e30	1e30	1e30
432.750031	1e30	1e30	1e30
432.9	1e30	1e30	1e30
433.0500183	1e30	1e30	1e30
433.2	1e30	1e30	1e30
433.35	1e30	1e30	1e30
433.5	1e30	1e30	1e30
433.6500244	1e30	1e30	1e30
433.8	1e30	1e30	1e30
433.9500122	1e30	1e30	1e30
434.1	1e30	1e30	1e30
434.250031	1e30	1e30	1e30
434.4	1e30	1e30	1e30
434.5500183	1e30	1e30	1e30
434.7	1e30	1e30	1e30
434.85	1e30	1e30	1e30
435	1e30	1e30	1e30
435.1500244	1e30	1e30	1e30
435.3	1e30	1e30	1e30
435.4500122	1e30	1e30	1e30
435.6	1e30	1e30	1e30
435.750031	1e30	1e30	1e30
435.9	1e30	1e30	1e30
436.0500183	1e30	1e30	1e30
436.2	1e30	1e30	1e30
436.35	1e30	1e30	1e30
436.5	1e30	1e30	1e30
436.6500244	1e30	1e30	1e30
436.8	1e30	1e30	1e30
436.9500122	1e30	1e30	1e30
437.1	1e30	1e30	1e30
437.250031	1e30	1e30	1e30
437.4	1e30	1e30	1e30
437.5500183	1e30	1e30	1e30
437.7	1e30	1e30	1e30
437.85	1e30	1e30	1e30
438	1e30	1e30	1e30
438.1500244	1e30	1e30	1e30
438.3	1e30	1e30	1e30
438.4500122	1e30	1e30	1e30
438.6	1e30	1e30	1e30
438.750031	1e30	1e30	1e30
438.9	1e30	1e30	1e30
439.0500183	1e30	1e30	1e30
439.2	1e30	1e30	1e30
439.35	1e30	1e30	1e30
439.5	1e30	1e30	1e30
439.6500244	1e30	1e30	1e30
439.8	1e30	1e30	1e30
439.9500122	1e30	1e30	1e30
440.1	1e30	1e30	1e30
440.250031	1e30	1e30	1e30
440.4	1e30	1e30	1e30
440.5500183	1e30	1e30	1e30
440.7	1e30	1e30	1e30
440.85	1e30	1e30	1e30
441	1e30	1e30	1e30
441.1500244	1e30	1e30	1e30
441.3	1e30	1e30	1e30
441.4500122	1e30	1e30	1e30
441.6	1e30	1e30	1e30
441.750031	1e30	1e30	1e30
441.9	1e30	1e30	1e30
442.0500183	1e30	1e30	1e30
442.2	1e30	1e30	1e30
442.35	1e30	1e30	1e30
442.5	1e30	1e30	1e30
442.6500244	1e30	1e30	1e30
442.8	1e30	1e30	1e30
442.9500122	1e30	1e30	1e30
443.1	1e30	1e30	1e30
443.250031	1e30	1e30	1e30
443.4	1e30	1e30	1e30
443.5500183	1e30	1e30	1e30
443.7	1e30	1e30	1e30
443.85	1e30	1e30	1e30
444	1e30	1e30	1e30
444.1500244	1e30	1e30	1e30
444.3	1e30	1e30	1e30
444.4500122	1e30	1e30	1e30
444.6	1e30	1e30	1e30
444.750031	1e30	1e30	1e30
444.9	1e30	1e30	1e30
445.0500183	1e30	1e30	1e30
445.2	1e30	1e30	1e30
445.35	1e30	1e30	1e30
445.5	1e30	1e30	1e30
445.6500244	1e30	1e30	1e30
445.8	1e30	1e30	1e30
445.9500122	1e30	1e30	1e30
446.1	1e30	1e30	1e30
446.250031	1e30	1e30	1e30
446.4	1e30	1e30	1e30
446.5500183	1e30	1e30	1e30
446.7	1e30	1e30	1e30
446.85	1e30	1e30	1e30
447	1e30	1e30	1e30
447.1500244	1e30	1e30	1e30
447.3	1e30	1e30	1e30
447.4500122	1e30	1e30	1e30
447.6	1e30	1e30	1e30
447.750031	1e30	1e30	1e30
447.9	1e30	1e30	1e30
448.0500183	1e30	1e30	1e30
448.2	1e30	1e30	1e30
448.35	1e30	1e30	1e30
448.5	1e30	1e30	1e30
448.6500244	1e30	1e30	1e30
448.8	1e30	1e30	1e30
448.9500122	1e30	1e30	1e30
449.1	1e30	1e30	1e30
449.250031	1e30	1e30	1e30
449.4	1e30	1e30	1e30
449.5500183	1e30	1e30	1e30
449.7	1e30	1e30	1e30
449.85	1e30	1e30	1e30
450	1e30	1e30	1e30
450.1500244	1e30	1e30	1e30
450.3	1e30	1e30	1e30
450.4500122	1e30	1e30	1e30
450.6	1e30	1e30	1e30
450.750031	1e30	1e30	1e30
450.9	1e30	1e30	1e30
451.0500183	1e30	1e30	1e30
451.2	1e30	1e30	1e30
451.35	1e30	1e30	1e30
451.5	1e30	1e30	1e30
451.6500244	1e30	1e30	1e30
451.8	1e30	1e30	1e30
451.9500122	1e30	1e30	1e30
452.1	1e30	1e30	1e30
452.250031	1e30	1e30	1e30
452.4	1e30	1e30	1e30
452.5500183	1e30	1e30	1e30
452.7	1e30	1e30	1e30
452.85	1e30	1e30	1e30
453	1e30	1e30	1e30
453.1500244	1e30	1e30	1e30
453.3	1e30	1e30	1e30
453.4500122	1e30	1e30	1e30
